,Date,User,Tweet
3192,2014-11-21 13:17:25+00:00,PAmrith,I Thank @PMOIndia For such an innovative idea of #SwachhBharat........ We in our school are also going to conduct this. Thank you sir
3193,2014-11-21 11:52:13+00:00,Lilafoundation,"Critically looking at the Clean #Ganga plan, pet project of the Govt; Ravi Aggarwal @toxicslink &amp; Himanshu Thakkar discuss. #SwachhBharat"
3194,2014-11-21 11:35:26+00:00,nikhilpec,In Bhutan  it is mandatory for every tour operator to collect garbage &amp; send it to rescue centre for recycling.#SwachhBharat #CleanIndia
3195,2014-11-21 09:25:30+00:00,shopizotron,"Dear @narendramodi , let's start the #SwachhBharat abhiyaan with cleansing the terrorists like Azam Khan, first. #WahAzamWah"
3196,2014-11-21 09:24:55+00:00,BJP4Karnataka,As on today BJP Karnataka Leaders &amp; Karyakartas have carried out #SwachhBharat Abhiyan in more than 600 Location across the state @PMOIndia
3197,2014-11-21 07:20:41+00:00,gdtankcleaners,#Swachhbharat will only happen when your houses are #swachh. The water being used in the house is coming from a dirty tank....Clean it now
3198,2014-11-21 07:17:35+00:00,Gory_Gorilla,"#SwachhBharat  #KnightOfWit
@KennethColeInd Is paper toss a #swachhbharatabhiyaan initiative?
if no, why not?"
3199,2014-11-21 06:46:24+00:00,DrGarekar,"we have opened a fund for needy #Aaptards for their proper education in basic hygiene..donate with open heart.#SwachhAaptard,.#SwachhBharat"
3200,2014-11-21 06:29:34+00:00,MahiHerambha,"Swacch Bharat movement must also
involve cleaning your mind, intentions,
attitude, heart &amp; fake friends !!!

#SwachhBharat"
3201,2014-11-21 06:22:50+00:00,NaIna0806,Mumbai Dengue Malaria on d rise claiming innocent lives that is why we need #SwachhBharat.Instead of ridiculing it JOIN IT @priyankac19
3202,2014-11-21 05:33:52+00:00,KanthalaRaghu,Singapore has a worldwide reputation for being clean: more so than many parts of Europe and the America. #SwachhBharat
3203,2014-11-21 05:12:33+00:00,priyankawriting,So towards #SwachhBharat we would need a street people rehabilitation program too. Waiting for it. @narendramodi @thekiranbedi
3204,2014-11-21 04:38:11+00:00,navshen,#SwachhBharat Municipality workers who shud clean India r no where in photos! Those who do photo op only making noise! Are v really serious?
3205,2014-11-21 04:15:30+00:00,am_CommonMan,"#MufflerMan we need not only cleaning dust(#SwachhBharat)on roads,also cleaning of corruption in all depts including politics(#brightindia)"
3206,2014-11-21 04:02:59+00:00,myindiafacts,The first President of Indian Republic was Dr. Rajendra Prasad #India #SwachhBharat @MrsGandhi
3207,2014-11-21 03:44:37+00:00,Nimai_Swain,"The govt is busy glossing up its outer image, while it has outsourced cleansing the real muck to #PrashantBhushan &amp; co. #SwachhBharat"
3208,2014-11-21 03:33:40+00:00,Ruthvik_Rao,DC says 1 truck load clean non-smelly garbage dumped infront of Annapurna studios before Nag &amp; co participated in #SwachhBharat that day.
3209,2014-11-21 03:31:36+00:00,KodelaDeepak,DC says 1 truck load clean non-smelly garbage dumped infront of Annapurna studios before Nag &amp; co participated in #SwachhBharat that day.
3210,2014-11-21 02:02:47+00:00,buntybedazzler,"Since Modi snatched #Jhadoo with #SwachhBharat,#AAPtards must be trying to convince #MufflerMan to use #Muffler as new Party Symbol :)"
3211,2014-11-21 00:52:10+00:00,SandeepRatheeNY,"Since Modi snatched #Jhadoo with #SwachhBharat,#AAPtards must be trying to convince #MufflerMan to use #Muffler as new Party Symbol :)"
3212,2014-11-21 00:34:10+00:00,Sonakshi__FC,"Good Morning Guys... Nice Start By #SwachhBharat Abhiyaan. And also sure Happy Ending with #Saif, @Ileana_Official. At cinema"
3213,2014-11-20 19:57:29+00:00,onlyskr,what #UTurnOfDestiny now people correlate 'Jhaadu' more with #SwachhBharat abhiyaan than any political party:)
3214,2014-11-20 19:57:13+00:00,confess2gaurav,"#WeatherForecast in delhi...winters finally arived.... #MufflerMan is trending on twitter ..
Lets #SwachhBharat begin by cleaning #aapkemla"
3215,2014-11-20 16:25:24+00:00,drmkulkarni,"#India needs #SwachhBharat in all sectors - ground, governance, air. Supreme Court decision on CBI puts a big question mark on governance."
3216,2014-11-20 16:20:51+00:00,DEBJANIBANERJE7,"How many would pick up the brooms if there were no camera ????
#SwachhBharat"
3217,2014-11-20 16:18:53+00:00,DEBJANIBANERJE7,"How many would pick up the brooms if there were no cameras ???
#SwachhBharat"
3218,2014-11-20 14:28:19+00:00,vrl20,"Still #HonourKilling &amp; #baba raj, Country has still long way to go to be a #SwachhBharat!"
3219,2014-11-20 13:28:00+00:00,yagyasenee,"#SwachhBharat and #KissOfLove - 1st one is fake, 2nd one is obscene. Clean ur own surroundings &amp; kiss ur own spouse. That's more than enough"
3220,2014-11-20 13:24:08+00:00,iamkumararun,#SwachhBharat  ppl shd take pic of garbage &amp; post it on Twitter FB wth name of area &amp; it's MC MP MLA so tht concern MC r forcd to clean it
3221,2014-11-20 13:21:10+00:00,ModiBharosa,"1/n Calling #SwachhBharat Abhiyan or #MyCleanIndia ""a new mass movement on sanitation,"" India's Ambassador Asoke Kumar described its scope"
3222,2014-11-20 12:46:24+00:00,nikhilpec,Unoccupied land plot between colony should not be used as dumping ground.#SwachhBharat #swachhbharatabhiyaan #swachhindia #CleanIndia
3223,2014-11-20 12:01:48+00:00,RuralGujarat,The #Gujarat government has asked senior bureaucrats to adopt one village each for 'Swachhta and Safai' as a part of #SwachhBharat Mission
3224,2014-11-20 11:48:31+00:00,4evrRCB,congratulations @ImRaina  for participating in #SwachhBharat  and making India clean and green
3225,2014-11-20 11:22:59+00:00,mehuljainsadani,#WorldHindu MIB_India: #SwachhBharat promo film is being screened at the Opening Ceremony of #IFFI2014
3226,2014-11-20 11:13:50+00:00,Eagleeye47,"To achieve #CleanIndia and a #SwachhBharat must to introduce fines for dirtying, along with raising consciousness of people @swachhbharatapp"
3227,2014-11-20 11:12:20+00:00,TV24India,#SwachhBharat promo film is being screened at the Opening Ceremony of  #IFFI2014
3228,2014-11-20 11:07:22+00:00,MIB_India,#SwachhBharat promo film is being screened at the Opening Ceremony of  #IFFI2014
3229,2014-11-20 11:00:52+00:00,Piercingharmony,#MufflerMan Not because #Modi is awsum or awful. Bcos I'll vote for AK again for honest #India. Having said that #Namo for #SwachhBharat
3230,2014-11-20 10:43:49+00:00,anandibenpatel,"Propelling #SwachhBharat movement initiated by PM @narendramodi, extensive cleanliness drive will be undertaken during this year’s Gunotsav"
3231,2014-11-20 10:28:33+00:00,GagandeepAap,"FOLLOWING r really doing their best in #SwachhBharat Mission to clean INDIA frm corruption,criminals n injustice
1 #MufflerMan
2 AAP"
3232,2014-11-20 10:22:32+00:00,SarcSpasm,Received a mail from Ministry of Urban Development #SwachhBharat
3233,2014-11-20 10:18:33+00:00,dangGS3010,"FOLLOWING r really doing their best in #SwachhBharat Mission to clean INDIA frm corruption,criminals n injustice
1 #MufflerMan
2 AAP"
3234,2014-11-20 10:18:29+00:00,sumanthmaguluri,Had a wonderful session with  @KatieS @rsjaitly from #Twitter. Discussed many ideas including #SwachhBharat with them to make a difference
3235,2014-11-20 08:12:51+00:00,KTTwltter,If the government seriously want the #SwachhBharat mission to succeed then they should allow the cm of all states to visit every city.
3236,2014-11-20 07:41:19+00:00,kedar_telecom,In my opinion those ridiculing photo ops for #SwachhBharat are doing a great disservice by implying that it shouldn't be taken seriously 1/n
3237,2014-11-20 06:58:47+00:00,KohinoorMM,"""@richaanirudh: At a signal just now,a biker spat gutkha on the road. I clapped...  :) #CleanIndia #SwachhBharat  #DilliMeriJaan @927BIGFM"
3238,2014-11-20 06:57:59+00:00,puneetrelan,Will #SwachhBharat fade off being a #campaign only or will there be strict monitoring to it? @PMOIndia @narendramodi
3239,2014-11-20 06:56:28+00:00,richaanirudh,"At a signal just now,a biker spat gutkha on the road. I clapped...  :) #CleanIndia #SwachhBharat  #DilliMeriJaan @927BIGFM @IBN7"
3240,2014-11-20 06:51:14+00:00,puneetrelan,Certain sections of the society have blatant disregard for the law or any good initiative #SwachhBharat @PMOIndia @narendramodi @TOI
3241,2014-11-20 06:37:28+00:00,ManiShankarIyer,"Friendly advice to our B team: #MufflerMan please change your muffler, last year's was germ infested from nonstop coughing! #SwachhBharat"
3242,2014-11-20 06:19:36+00:00,tifosikrishna,e-garbage (photos) from the #SwachhBharat campaigns must be &gt;&gt;&gt;&gt; the actual garbage collected #EnakkuYaaruIppadiEllamThinkPannaSolliKudutha
3243,2014-11-20 05:56:48+00:00,skochgroup,#38thskochsummit #Urbanimperatives #SwachhBharat Shankar Aggarwal: We dealt with the forms of governance in process of tryst with democracy.
3244,2014-11-20 05:53:18+00:00,skochgroup,"#38thskochsummit #Urbanimperatives #SwachhBharat Shankar Aggarwal:As a young nation, the challenge before us was2 keep the integrity intact."
3245,2014-11-20 05:07:09+00:00,tanvi_ratna,"World Toilet Day #ft fellow alum @jackwto who's lifting the taboo on talking about sanitation,saying 'Take-the-poo-to-the-loo' #SwachhBharat"
3246,2014-11-20 04:56:05+00:00,badjourno,"Without sufficient toilets and #SwachhBharat abhiyan in place, think of those who drank the kheer made out of milk bathed by #Rampal"
3247,2014-11-20 04:14:10+00:00,thesatbir,"With raised awareness now, #SwachhBharat 2.0 should be about 5,000 garbage trucks, 5,000,000 bins, 500 landfills. Not celebs with brooms."
3248,2014-11-20 04:12:00+00:00,themuneeb,Justice #Nanavati seems to have joined the #SwachhBharat campaign by giving out clean chits. Dirt. Everywhere.
3249,2014-11-20 04:05:34+00:00,KavithaReddyKR,#SwachhBharat  Abhiyan! Q3. How is maintenance funded in case of public toilets?
3250,2014-11-20 04:03:52+00:00,KavithaReddyKR,#SwachhBharat  Abhiyan! Q2. What is the sewage disposal mechanism for the proposed millions of toilets? is it UGD or Septic tanks?
3251,2014-11-20 04:02:37+00:00,KavithaReddyKR,"#SwachhBharat  Abhiyan! Q1. Go beyond hype, what is per toilet allocation, does it cover land cost?"
3252,2014-11-20 04:01:25+00:00,KavithaReddyKR,"All getting carried away about #SwachhBharat Abhiyan! pls ask what is the allocation, don't be surprised if its just PR hype!"
3253,2014-11-20 03:33:35+00:00,apurva_purohit,Research proves that a clean workplace leads to honest behavior amongst employees . Yet another reason for a #swachhbharat @PMOIndia
3254,2014-11-20 02:26:37+00:00,mahamanian,Spitting on roads and urinating in public places. How are we gonna handle this.... #SwachhBharat #swachhbharatabhiyaan
3255,2014-11-20 01:22:23+00:00,vivekagnihotri,What's wrong with photo ops for #SwachhBharat isn't the first phase of any program is to create awareness?
3256,2014-11-19 21:42:19+00:00,NaveenYdv8,"new Haryana CM is the real contributor to #SwachhBharat 
Sweeping Out Vadra's and #Rampal 's  from Haryana"
3257,2014-11-19 21:03:30+00:00,ganchen2,"this new Haryana CM is the real contributor to #SwachhBharat 
Sweeping Out Vadra's and #Rampal 's  from Haryana."
3258,2014-11-19 18:30:14+00:00,AbhilashOrgs,"Let's start from self, before telling others......

#SwachhBharat #MyCleanIndia"
3259,2014-11-19 18:10:13+00:00,SelvaSRT,Today i cleaned my stomach twice. I nominate @sudhanks @askubusk @purush_km  @BeingRuk @ajitulti to do same #SwachhBharat
3260,2014-11-19 18:00:32+00:00,sudhanks,Today I took bath Twice!! I ask @narendramodi @askubusk @YUVSTRONG12 @BeingRuk @Muthu_jk @iamsrk @bhogleharsha to do d same! #SwachhBharat!!
3261,2014-11-19 17:05:02+00:00,Amarjaiswal,#today was the #WorldToiletDay while 2.5 Billion People Don't have access to improved Sanitation!!!!!! Shame on us.#CleanIndia #swachhbharat
3262,2014-11-19 16:41:48+00:00,a_bhakat,"#Rampal
Only in the world you can find such self styled godman here in India 

It's bring nothing but shame for our nation 
#SwachhBharat"
3263,2014-11-19 16:36:16+00:00,dp_satish,"#SwachhBharat must start with sending all criminal, self appointed god men and god women to jail. They are the real garbage."
3264,2014-11-19 15:57:42+00:00,sajjanjindal,Such dedicated &amp; collaborative efforts will definitely result in a #swachhbharat. @narendramodi
3265,2014-11-19 15:46:52+00:00,Sadhana09,"Garbage story: Potted plants in place. Clean and neat as never before. Looking at alternatives. Help us #GHMC, please. #SwachhBharat"
3266,2014-11-19 14:50:49+00:00,iprasantt,"Let’s pledge that no woman has to defecate in the open by ensuring that every house in #Gujarat has a toilet 
#WorldToiletDay #SwachhBharat"
3267,2014-11-19 14:45:02+00:00,Shaelesh,"#SwachhBharat shall be incomplete till secular filth of Gandhis, Lalus, Mulayams, Mamtas is buried too deep to ever sprout again!"
3268,2014-11-19 14:43:35+00:00,sachin_rt,Had a wonderful session with  @KatieS @rsjaitly from #Twitter. Discussed many ideas including #SwachhBharat with them to make a difference
3269,2014-11-19 14:26:50+00:00,candidharsh,There isn't a single public toilet in the entire BTM #SwachhBharat
3270,2014-11-19 13:45:28+00:00,DrVijayChormare,#SwachhBharat means toilet building mission...Not Zaadu for pix
3271,2014-11-19 13:42:14+00:00,SudheenKulkarni,"""#SwachhBharat Mission needs swachh minds &amp; hearts."" - Gandhian C. Dharmadhikari at @MGCentre's Public Hearing in #Mumbai on #WorldToiletDay"
3272,2014-11-19 13:22:27+00:00,SwachhBharatDDN,HM Rajnath Singh made unannounced visits at New Delhi Railway Station;Paharganj PS to check whether public spaces were clean| #SwachhBharat
3273,2014-11-19 13:15:03+00:00,RuralGujarat,"Let’s pledge that no woman has to defecate in the open by ensuring that every house in #Gujarat has a toilet 
#WorldToiletDay #SwachhBharat"
3274,2014-11-19 13:00:50+00:00,MariamRRoy,"Building toilets in rural India will be the first step towards #SwachhBharat 

#WorldToiletDay"
3275,2014-11-19 12:59:35+00:00,GhostUnderB3D,People shit on tracks is the main reason why so #SwachhBharat is off track &amp; @DomexIndia initiating #ToiletForBabli for hygienic women life.
3276,2014-11-19 12:50:03+00:00,chemingineer,"#SwachhBharat sweepers have a good photo opportunity in front of the Satlok Ashram, Hisar."
3277,2014-11-19 12:42:34+00:00,AnupamkPandey,"#TrustNaMo ... 60 Months ... All required, going to be delivered. Please support in his Initiatives , like #SwachhBharat #DigitalIndia etc"
3278,2014-11-19 11:32:21+00:00,ShrikrishnaSays,"If u arent able to actively participate in #SwachhBharat , Atleast make sure dat u dnt litter da city."
3279,2014-11-19 10:58:41+00:00,amanmanzur,They wake up early in the morning &amp; leave to the jungle with a pot not knowing the jaguars  behind the trees #WorldToiletDay #SwachhBharat
3280,2014-11-19 10:53:15+00:00,amanmanzur,Found human wastes three places while walking to my office... What a better way to celebrate #WorldToiletDay #SwachhBharat #ToiletForBabli
3281,2014-11-19 10:52:13+00:00,vireshoberoi,"#SwachhBharat #WorldToiletDay A toilet for every family and yes, public toilets! When will we see open defecation stop in India?"
3282,2014-11-19 10:49:45+00:00,vireshoberoi,#WorldToiletDay Did you know that diarrhoea is the 2nd biggest killer of children under the age of 5 years? #SwachhBharat
3283,2014-11-19 10:23:02+00:00,MGCentre,What's the correlation between beedi and safaikarmachari? Authored by @SudheenKulkarni @ORFMumbai @indiawater #SwachhBharat @PMOIndia
3284,2014-11-19 10:12:07+00:00,amanmanzur,Toilets first.. Temples later #ToiletForBabli #SwachhBharat
3285,2014-11-19 10:02:46+00:00,prasenjeet_m,"In nutshell #WorldToiletDay is all abt helping households across the nation in their mission of a #SwachhBharat , a healthy&amp; hygeinic India"
3286,2014-11-19 09:56:47+00:00,pocketfilmsin,Keep in mind the last day for submissions are on 7th Jan 2015! #contest #shortfilm #SwachhBharat @KalaGhodaArt @htKGAF
3287,2014-11-19 09:52:58+00:00,_nitinyadav_,"#Indians are so VVIP in their attitude that they start cleaning only when PM takes the broom.

#WorldToiletDay #toiletday #SwachhBharat"
3288,2014-11-19 09:35:17+00:00,vivianpaul_1,"What happens to all d thrash during the #SwachhBharat public displays? Why is no one talking abt recycling, composting, waste segregation?"
3289,2014-11-19 09:26:39+00:00,navinmir,Surprise!!...no tweet from @RealVidyaBalan on #WorldToiletDay .....@mymalishka @Mirchi983FM @Fever_104FM #SwachhBharat what happened?
3290,2014-11-19 09:24:06+00:00,ravipratapdubey,Shikhar Dhawan and Suresh Raina drop bats to wield brooms to take part in #SwachhBharat  #CleanIndia - details on @ibnkhabar @anuragibn
3291,2014-11-19 09:21:40+00:00,IndiaTodayFLASH,Cricketers @imshikharD &amp; @ImRaina drop bats to wield brooms to take part in #SwachhBharat campaign in Delhi &amp; Ghaziabad.
3292,2014-11-19 09:17:55+00:00,KennethColeInd,The Clean India Tweet movement has begun. Become a #KnightOfWit with a witty tweet on the topic of #SwachhBharat. Win KC Goodies worth 15k.
3293,2014-11-19 09:17:40+00:00,MaliniSakhuja,Is it true that people are getting the garbage in one place n making celebrities clean it and not going where the garbage is? #SwachhBharat
3294,2014-11-19 08:56:12+00:00,scharada_d,"If d Cong had built 50 toilets 4 #WorldToiletDay in memory of Indira Gandhi, they could hv done some reverse appropriation of #SwachhBharat"
3295,2014-11-19 08:45:21+00:00,PraveenRahi,"I saw all big and mighty personalities sweeping leaves from roads, is this real problem or the non-degradable waste #SwachhBharat"
3296,2014-11-19 08:05:06+00:00,parth2shady,How does cleanliness have any relation with religion.?? Disturbing mindset. Kanpur rise above hate politics. #SwachhBharat
3297,2014-11-19 08:02:34+00:00,Mainakdey1,#SwachhBharat campaign should be more about no littering and less about more cleaning!!
3298,2014-11-19 07:48:10+00:00,KrishnajithKJ,Suresh Raina nominated @shreyaghoshal in #SwachhBharat mission. Come on! Lets vote for a clean India 👍👍👍💪💪💪
3299,2014-11-19 07:36:25+00:00,NaturalMantra,It's famous personalities like @themohanbabu that motivate todays youth to join the #SwachhBharat Moment. #CleanRevolution
3300,2014-11-19 07:30:14+00:00,gailindia,"Don't just stop littering, but stop others around you - Are you in for the #SwachhBharat challenge?"
3301,2014-11-19 07:29:20+00:00,DaminiNath,"North #Delhi Municipal Corporation commissioner in #budget speech proposes 100 ""electronic toilets"" in schools under #SwachhBharat campaign"
3302,2014-11-19 07:18:10+00:00,anandgurumurthy,"#SwachhBharat #swachhbharatabhiyaan Please manufacture small sachets of domex, harpic etc cleaning agents. Poor can't afford Rs50 at one go."
3303,2014-11-19 07:15:41+00:00,ankitchadha,"Yes, he will take @poo2loo and we ll have a #SwachhBharat ;)
RT @omfgthelife Toilet Man is the superhero that will save today."
3304,2014-11-19 07:05:04+00:00,Gory_Gorilla,"#SwachhBharat #KnightOfWit @kennethcoleind Imagine the effect if nimbus 2001 &amp; firebolts were used 4 ds.
#HarryPotter  #harrypotterforever"
3305,2014-11-19 06:51:42+00:00,alwaysmurli,The Money used for #SwachhBharat publicity can Spend for #Poor ppl
3306,2014-11-19 06:49:08+00:00,alwaysmurli,WakeUp guys #SwachhBharat is only Publicity stunt .
3307,2014-11-19 06:37:30+00:00,reddykrohit,"#ShowMenSomeLove (World Men's Day) and #WorldToiletDay falls on same day #November19, Support campaigns like #ToiletForBabli #SwachhBharat"
3308,2014-11-19 06:35:59+00:00,vellimulagi,Just imagine @narendramodi nominating  @sardesairajdeep for #SwachhBharat abhiyan #biggesttrollever :O
3309,2014-11-19 06:30:23+00:00,alwaysmurli,"Lights,Camera,Action ...... #SwachhBharat"
3310,2014-11-19 06:29:54+00:00,BaluMahe,#SwachhBharat Oly For Celebrities..  Ok. They Forget After Doing This. Bcoz Of I'm Indian. :-( I Think There is no impact on this mission.
3311,2014-11-19 06:15:16+00:00,PatelDevansh,"What @narendramodi calls #SwachhBharat , I call it @RensilDSilva's @UngliTheFilm - Same Solution. Different Way! Epic! Watch it Nov 28"
3312,2014-11-19 05:58:35+00:00,KarthikVarna,"Nov 19th happens to be #InternationalMensDay but Interestingly it is also #WorldToiletDay 

#ShowMenSomeLove and pledge for #SwachhBharat"
3313,2014-11-19 05:49:03+00:00,KarthikVarna,Keep #India clean. #WorldToiletDay #SwachhBharat
3314,2014-11-19 05:38:50+00:00,ShyBuzz,#BarkingNews: N. Srinivasan to take part in the #SwachhBharat Initiative &amp; sweep himself out of Indian Cricket. #Hoping #IPL.
3315,2014-11-19 05:21:24+00:00,themohanbabu,Also nominating my best friend @superstarrajini to take up the #swachhbharat challenge! #mycleanindia
3316,2014-11-19 05:16:55+00:00,beingrayan,"RT:On #WorldToiletDay  let's demand: PM #Modi, his ministers, all MPs, MLAs, Governors should USE A PUBLIC TOILET #SwachhBharat #cleanindia"
3317,2014-11-19 05:09:20+00:00,themohanbabu,Started #swachhbharat campaign with @IVidyanikethan students. Cleaning the surrounding villages and I pledged to make a difference.
3318,2014-11-19 04:29:21+00:00,niteshbkgolyan,"Water, Air and Cleanliness are the chief articles in my pharmacopoeia.----
Napoleon
@narendramodi @PMOIndia @BJPRajnathSingh #SwachhBharat"
3319,2014-11-19 04:14:54+00:00,nkitsarda,"""@JSWFoundation: JSW Energy (Jaigarh) employees cleaning Malgund beach in Ratnagiri, Maharashtra. #SwachhBharat @TheJSWGroup great work"
3320,2014-11-19 04:11:29+00:00,SudheenKulkarni,#WorldToiletDay. Sanitation is Human Dignity and a Fundamental Right. #SwachhBharat is incomplete without toilet for each family. @MGCentre
3321,2014-11-19 03:58:24+00:00,Pri_Borpujari,597million Indians - 47% of national population - defecate in the open. Could we hope for a #SwachhBharat for them? #toiletday @indiawater
3322,2014-11-19 03:55:25+00:00,niteshbkgolyan,"It does not require money to be neat, clean and dignified. ---
M.K. Gandhi
@narendramodi @BJP4India #SwachhBharat #MyCleanIndia"
3323,2014-11-19 03:51:04+00:00,JAYARAMAPOOJARY,Got some ideas to join PM @narendramodi s #SwachhBharat from my primery school before completing my vacation. @smritiirani @MSufiSaint
3324,2014-11-19 03:45:00+00:00,SudheenKulkarni,"On #WorldToiletDay, @MGCentre's Public Hearing (Jan Sunwaai) on the Shocking State of Sanitation in #Mumbai. 10 am to 2 pm. #SwachhBharat"
3325,2014-11-19 03:41:58+00:00,TheSanjivKapoor,Swachh Bharat needs to go beyond posters and billboards and into education and enforcement. Else will not work. #swachhbharat
3326,2014-11-19 03:21:19+00:00,MrDivyaSharma,"""@JSWFoundation: TOO GOOD! WOW!! JSW Energy (Jaigarh) employees cleaning Malgund beach in Ratnagiri, Maharashtra. #SwachhBharat @TheJSWGroup"
3327,2014-11-19 03:18:18+00:00,nikhilkulkarni_,#swachhbharat abhiyan has turned more of a political gimmick today than actually a cleanliness drive!
3328,2014-11-19 03:01:22+00:00,RKayR,#WorldToiletDay Lets improve our sanitation facilities and keep our home and our nation clean #SwachhBharat
3329,2014-11-19 02:16:33+00:00,piyushrout,Today is #WorldToiletDay think of those one billion still hav no Toilets rather practice Open Defecation; many do r from India #swachhbharat
3330,2014-11-19 02:07:33+00:00,iLalmohan,I appreciate for the clean india campaign.#SwachhBharat Missio
3331,2014-11-19 01:14:14+00:00,revprince,SBI  takes on #SwachhBharat campaign as they 'clean away' 6200 crores to Modi man #Adani. @nesoron @gsurya
3332,2014-11-19 01:01:07+00:00,mesubhajit,Lets take part in another #SwachhBharat mission by eliminating the filth like these self Proclaimed 'Godman's #Rampal
3333,2014-11-18 18:47:15+00:00,guptavishal7982,Panchayats and municipalities play a very imp role in @swachhindia #SwachhBharatAbhiyan #SwachhBharat ..thr active participation is must
3334,2014-11-18 18:16:18+00:00,NSELfight,Dear @nsitharaman Cleaning FTIL's corruption and wiping tears of 65000 citizens will give a big impetus to #SwachhBharat project #NSEL
3335,2014-11-18 18:15:58+00:00,NSELfight,Dear @jayantsinha Cleaning FTIL's corruption and wiping tears of 65000 citizens will give a big impetus to #SwachhBharat project #NSEL
3336,2014-11-18 18:15:18+00:00,NSELfight,Dear @narendramodi Cleaning FTIL's corruption and wiping tears of 65000 citizens will give a big impetus to #SwachhBharat project #NSEL
3337,2014-11-18 17:02:18+00:00,NikunjDewan,"Swachh Bharat really seems to be working as Ebola finally feels safe to arrive in India. 

#Ebola #SwachhBharat"
3338,2014-11-18 16:51:30+00:00,actindia,"Man of the day Shri @BJPRajnathSingh Ji, inspected key Delhi spots 4 #CleanIndiaCampaign ! #CleanIndia @PMOIndia @narendramodi #SwachhBharat"
3339,2014-11-18 16:01:23+00:00,arunvelayutham,#SwachhBharat cleaning is not a one time activity. It needs a continuos process.
3340,2014-11-18 15:59:27+00:00,arunvelayutham,#SwachhBharat Give proper infrastrcture for waste maintenance and removal rather posing like cleaning.
3341,2014-11-18 15:05:25+00:00,AJPundit,#WorldToiletDay Nov 19 is a day away. Let's voice the lack of sanitation for the poor in rural and urban India #SwachhBharat
3342,2014-11-18 14:16:58+00:00,Eagleeye47,Can #CleanIndia or #SwachhBharat be achieved only by educating &amp; raising consciousness among People ? Pl. RT if U don't agree partly O fully
3343,2014-11-18 14:16:29+00:00,Dhirendram,Let's join  hands together for #SwachhBharat
3344,2014-11-18 13:25:56+00:00,MGCentre,Safai Karmacharis in Mumbai live under constant threat of loosing their homes to government and builders.#SwachhBharat #swachhbharatmission
3345,2014-11-18 13:11:56+00:00,AlwaysKacham,Dear @PMOIndia @narendramodi as part of #SwachhBharat encourage a lot recycling startups with tax exemption and create a exclusive SEZ 4 dem
3346,2014-11-18 12:58:59+00:00,mighty6760,"Govt will change the name of KVP ?
#NirmalBharat #SwachhBharat"
3347,2014-11-18 12:49:33+00:00,MGCentre,Why is still safai only work of a particular caste? #SwachhBharat #swachhbharatmission
3348,2014-11-18 12:26:12+00:00,KennethColeInd,It's time to clean up your act. The Clean India #KnightOfWit Tweet #Contest is on. Share a witty tweet on the #SwachhBharat topic.  Win big.
3349,2014-11-18 11:00:21+00:00,gailindia,"Clean India is not just a clean country, but will also result in a healthy country. #SwachhBharat"
3350,2014-11-18 11:00:07+00:00,nikhilpec,Many yrs back I saw one foreign tourist picking up litter from centre of Indian road &amp; throwing it at aside.#SwachhBharat #CleanIndia
3351,2014-11-18 09:54:40+00:00,ReallGupta,"After #SwachhBharat By #BJP
#SwachhBJP to be launched by #AAP"
3352,2014-11-18 09:42:11+00:00,PurvaaKapadia,"Just told my auto guy, no spitting on road, will be fined. He said really sorry #SwachhBharat did my bit for the day happy :-)"
3353,2014-11-18 09:28:06+00:00,Rumentric,"If you don't succeed at first, please flush again.

#SwachhBharat"
3354,2014-11-18 08:59:17+00:00,ImChandanSharma,I get scared thinking what if PM has only words but no concrete grounds to do something. #SwachhBharat likely to be a fiasco #delhi #Mumbai
3355,2014-11-18 08:57:39+00:00,piyushrout,How Many Shop do have #Toilets for themselves &amp; customer or #OpenDefecation is their answer in 12hr business #SwachhBharat #WorldToiletDay !
3356,2014-11-18 08:55:24+00:00,PriyabrataT,#SwachhBharat broom drama is so much similar to how @BJP4India has came to power in India.
3357,2014-11-18 07:57:21+00:00,vkpatel94,Along with cleaning our surroundings we need to clean such shit saints/babas claiming to be godman #SwachhBharat  #rampal
3358,2014-11-18 07:45:12+00:00,sbhatnagar612,"Gud Pt. raised by @laluprasadrjd dat hw @narendramodi is usng #SwachhBharat campaign 2 cover up othr issues, d role of #Media too is polar."
3359,2014-11-18 07:34:40+00:00,HumanlyAsshole,"#SwachhBharat ""@firstpostin: There are those who are trying to erase Nehru, remove his legacy from the country: #RahulGandhi"""
3360,2014-11-18 07:29:31+00:00,PreetiPhalke,Dear #JPNadda ji can we please cover the garbage collection trucks first as a step towards #SwachhBharat ? These open trucks are a waste.
3361,2014-11-18 07:12:11+00:00,DaminiNath,800 toilets to be constructed in South #Delhi municipal primary schools under #SwachhBharat campaign
3362,2014-11-18 07:02:45+00:00,rubusmubu,Mr @PawarSpeaks isn't it you doing #SwachhBharat?!Isn't your ppl who yelled ayes in the well?!Isn't you who avoided Con function?! HYPOCRITE
3363,2014-11-18 05:50:12+00:00,MGCentre,There's no toilet facility for a #safaikarmachari. Can we take care of someone who takes care of India &amp; is working daily for #SwachhBharat
3364,2014-11-18 05:44:02+00:00,MGCentre,"We are a multilingual country, but we don't understand the basic needs and étiquettes of sanitation? How do we move towards #SwachhBharat"
